Id,Title,Field_common_malay_title,Field_common_mandarin_title,Body,Field_common_malay_description,Field_common_mandarin_descriptio,Brand,Duty Free,Field_product_image,Category,Sub Category,Image,Field_new_arrival,Field_original_price,Field_old_price,Field_product_offer,Product Code,Field_best_seller,Field_promotions,Level,Field_created_date,Field_updated_date,Field_products_published,Field_promotion_title,Field_malay_promotion_title,Field_mandarin_promotion_title,Status,Created At,Updated At,Field_airport,Field_store_location,Field_product_terms_conditions,Field_malay_terms_and_conditions,Field_mandarin_terms_and_conditi
134,Rsv Bordeaux Red 75cl,,,"<p>2016 has been a remarkable vintage in the Bordeaux region, reminiscent of the legendary 1990 in terms of both quantity and quality! It was a fairly challenging year for winegrowers, with a very wet start to the growth cycle (800 mm of rain over the first six months of the year), a very dry period from 1 July to 13 September, and finally localized thunderstorms and a beautiful Indian summer that enabled the grapes to reach optimal ripeness. The red wines are rich, smooth and fruity, with tannins of a rarely obtained maturity and very deep colors.</p>
",,,LAFITE,Yes,,WINE & SPIRITS,Wines Champagne,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/LAFITE-RSV-BORDEAUX-RED-75CL.jpg,No,190,,,10016618,No,No,,,,,,,,True,2024-08-06 12:08:43,2025-06-23 19:06:42,"kota kinabalu, kuching, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Liquor &amp; Cigarettes, Liquor &amp; Cigarettes, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
133,Blended Whisky 1L,,,"<p>Label 5 is a multi award winning blended Scotch Whisky from the heart of Scotland. One of the world's finest blended Scotch's, Label 5 has been matured in oak barrels under the constant care of the cellar master. This enables it to acquire its incomparable smoothness and lingering flavor. Label 5 Whisky is perfect for flavorsome cocktails including the '5th Street' which adds White Curacao and lemon juice with Label 5 to create a sophisticated, yet refreshing cocktail.</p>
",,,LABEL 5,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/L5-.jpg,No,75,,,10139321,No,No,,,,,,,,True,2024-08-06 12:08:14,2025-07-15 17:07:47,"penang, kota kinabalu","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
132,Eiffel Tower 50cl,,,"<p>Paris seduction brandy is 100% French brandy spirit, showcased in an exquisite bottle shaped as an Eiffel Tower. This golden brandy is slightly woody on the palate with hints of spice on a warm long finish. Perfect for gifting.</p>
",,,,Yes,,WINE & SPIRITS,Brandy Cognac,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/LA-FAYETTE-EIFFEL-TOWER-.jpg,No,298,,,,No,No,,,,,,,,False,2024-08-06 12:08:53,2024-11-19 17:11:31,"klia1, klia2, kota kinabalu, penang","Duty Free, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
131,KAHLUA 1L,,,,,,KAHLUA,Yes,,WINE & SPIRITS,Liqueur,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/KAHLUA-1L.jpg,No,127,,,10002605,No,No,,,,,,,,True,2024-08-06 12:08:24,2025-06-23 19:06:30,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",,,
130,Concertmaster 1L,,,"<p>Using Portuguese ruby Port wine casks as the main flavour, Kavalan Concertmaster single malt whisky is the first matured in specially selected American oak casks and then finished in port barriques. The marrying in the barriques mellows the flavours and adds indefinable smoothness to the whisky. It is rich bodied with natural sweetness and complexity.</p>
",,,KAVALAN,Yes,,WINE & SPIRITS,Malt Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Kavalan-Concertmaster-bootle-and-box-1000.jpg,No,274,,,10142173,No,No,,,,,,,,True,2024-08-06 12:08:08,2025-06-23 19:06:35,penang,"DUTY FREE, Liquor and Tobacco - PEN Level 2 International",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
129,Swing 75cl,,,"<p>Johnnie Walker Swing (so named for the rocking motion of the bottle when pushed) has been around since 1932, when it was introduced for international travellers by Johnnie Walker's genius grandson Sir Alexander Walker towards the end of his long, illustrious career. A rich old gold colour and a nose of almost perfumed sweetness, Swing is smooth with a light freshness that covers a deeper fruitiness with some smoke and oak flavours.</p>
",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/JW-Swing_75CL_Thumbnails-800px-x-800px.jpg,No,336,,,,No,No,,,,,,,,False,2024-08-06 12:08:15,2024-11-19 17:11:54,"klia1, klia2, kuching, kota kinabalu, penang","Duty Free, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
128,Double Black Label Twin Pack,,,"<p>Johnnie Walker´s boldest and most intense premium Blended Scotch Whisky delivers a smokier, more intense expression of the iconic flavors of Johnnie Walker Black Label. Our blenders have selected mature, naturally smoky Malt Scotch Whiskies that are rich and complex in character, including Caol Ila from the Island of Islay. By introducing other classic Malts including Cardhu that have been specially matured for the blend in deep-charred old, oak casks, they have created a whisky that really amplifies the signature flavor that Johnnie Walker is famous for. Apples, pears and orange zest bring freshness while creamy vanilla and spice add a softness and sweetness to the tongue. Walker Double Black is best enjoyed with water to unlock its complex layers of shouldering spice and smoke. An impressive blend to share, whatever the occasion. The gift to give since 1820.</p>
",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/LJGwZRYLImg0feTn2sbWoGULOGG3UUO5ECpA42QX.jpg,No,477,,,10162621,No,No,,,,,,,,True,2024-08-06 12:08:54,2025-07-15 17:07:24,"klia1, kuching, kota kinabalu","Duty Free Emporium 1, DUTY FREE, Liquor &amp; Cigarettes, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
127,Blue Label 75cl,,,"<p>Johnnie Walker Blue Label is created using a selection of rare casks from the Speyside and Highland distilleries – including delicate Cardhu and Clynelish, warm, rounded Benrinnes, as well as Islay malts for our signature smokiness.</p>
",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/JW%20BLUE%2075_Thumbnails%20800px%20x%20800px.jpg,No,1094,,,10002595,No,No,,,,,,,,True,2024-08-06 12:08:18,2025-06-23 19:06:51,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
126,XR 21y 1L,,,"<p>An exclusive blend inspired by the handwritten notes of Sir Alexander Walker, the grandson of founder John Walker. Sourced from the exclusive reserve of aged casks, including those of the now silent Brora distillery, the whisky has been allowed to age for twenty-one years, achieving a smooth, deep blend - the depth and intensity of aged oak, the subtle notes of vanilla, the sweet hint of golden honey and a very smooth finish.</p>
",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/JW%20XR%201_Thumbnails%20800px%20x%20800px.jpg,No,923,,,,No,No,,,,,,,,False,2024-08-06 12:08:35,2024-11-19 17:11:21,"klia1, klia2, kuching, kota kinabalu, penang","Duty Free, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
125,ISLAND GREEN 1L,,,"<p>Captures the distinctive style of individual malts from the four main whisky regions of Scotland, with particular focus on the peaty, maritime nature of the great Islay single malt Caol Ila.</p>
",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/JW%20IG%201_Thumbnails%20800px%20x%20800px.jpg,No,309,,,10150327,No,No,,,,,,,,True,2024-08-06 12:08:29,2025-07-21 08:07:57,"klia1, klia2, penang","Duty Free Emporium 1, Duty Free Emporium 2, DUTY FREE, Liquor and Tobacco - PEN Level 2 International",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
124,18y (Platinum) 1L,,,"<p>A contemporary and subtly smoky blend that embodies the characteristic full flavors of Johnnie Walker Blended Scotch Whiskies and reflects a strong sweet and elegant Speyside style. Perfectly crafted over 18 years, it can be enjoyed neat or on the rocks.</p>
",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/JW%2018YO_Thumbnails%20800px%20x%20800px.jpg,No,594,,,10092458,No,No,,,,,,,,True,2024-08-06 12:08:07,2025-06-23 19:06:05,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
123,Red 1L,,,"<p>""Launched in 1909, Johnnie Walker Red Label is a blended whisky more suited to mixing with soda than the heavier, more old-fashioned whiskies. Today it is the world’s most popular whisky and is sold in more than 200 markets world-wide. </p>
<p>Nose: Hints of fresh apple, pear and the spark of zest from the elegant Speyside malts. </p>
<p>Palate: Fruity sweetness, cinnamon and pepper crackling on the centre of your tongue. </p>
<p>Finish: A sophisticated, smoky finish - the signature of all Johnnie Walker blends.""</p>
",,,JOHNNIE WALKER,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/JW%20RL%201_Thumbnails%20800px%20x%20800px.jpg,No,119,,,10002599,No,No,,,,,,,,True,2024-08-06 12:08:25,2025-07-15 17:07:17,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
122,STD 1L,,,"<p>It all started back in 1780 when John Jameson created his triple distilled, smooth Irish whisky and John knew a thing or three about making great tasting whisky. That's why, today, we continue his tradition to ensure that Jameson Irish whisky is always as perfect as the day John Jameson released his first cask from his Single Distillery - triple distilled, twice as smooth and perfectly balanced.</p>
",,,JOHN JAMESON,Yes,,WINE & SPIRITS,Other Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/JOHN-JAMESON-STD-1L.jpg,No,174,,,10002589,No,No,,,,,,,,True,2024-08-06 12:08:47,2025-07-21 08:07:51,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
121,Rare 1L,,,"<p>Each time you sip J &amp; B Rare, 42 different whiskies pass your lips. They are carefully blended together to create a subtle, smooth and complex flavour. The delicate balance is what gives J&amp;B Rare its distinctive character.</p>
",,,J&B,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/J%26B-Rare_1L_Thumbnails-800px-x-800px.jpg,No,117,,,10002561,No,No,,,,,,,,True,2024-08-06 12:08:31,2025-07-20 13:07:25,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
119,LANVIN ECLAT D'ARPEGE EDP 100ML,,,"<p>Eclat d'Arpege is moderm creation on the theme of love, which appeals strongly to the emotions. A luminous frangrance and radiant floral. The encounter between a women and Eclat d'Arpege is not fleeting, it stays with her, forever. She captures every note, every accord because when she loves, she is faithful.</p>
",,,LANVIN,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/LANVIN%20ECLAT%20D%27ARPEGE%20EDP%20100ML.jpeg,No,421,,,10010585,No,No,,,,,,,,False,2024-08-06 12:08:25,2025-01-21 15:01:57,"klia1, klia2, kota kinabalu",Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
118,LANVIN MORDERN PRINCESS EDP 60ML,,,"<p>Lanvin explores a new vision of a women one who lives in mysterious ways, a rebellious adventurer. The fruity duo of pink Apple and redcurrants brings a crisp and tangy freshness. The middle notes are more womanly, with a great deal of self - confidence and attitude. The dual personality of jasmine, at once delicate and carnal, flirts with the elegance of Freesia. The last women to reveal herself is an extremely sensual one, transformed even into a femme fatale with vanila Orchid.</p>
",,,LANVIN,No,,BEAUTY,Perfumes,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/LANVIN%20MORDERN%20PRINCESS%20EDP%2060ML.jpeg,No,315,,,10157843,No,No,,,,,,,,False,2024-08-06 12:08:04,2025-01-21 15:01:57,"klia1, klia2, kota kinabalu",Perfumes &amp; Cosmetics,<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
117,8y 1L,,,"<p>""In some parts of the world the number eight is thought to bring about good fortune, but for our Master Blender and his team it also brings about great whisky. Aged for 8 years (which is rare in the world of blended Scotch whisky these days), this sophisticated blend is best enjoyed with friends whilst plotting future fame and fortune.""</p>
",,,GRANTS,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Grant_s-8.jpg,No,152,,,,No,No,,,,,,,,False,2024-08-06 12:08:49,2024-11-19 17:11:52,"klia1, klia2, kuching, kota kinabalu, penang","Duty Free, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
116,Distillery Edition 1L,,,"<p>An exclusive and exceptional blended Scotch whisky, Grant’s Distillery Edition is non chill-filtered to give it a greater depth of flavour and intensity of taste.</p>
",,,GRANTS,Yes,,WINE & SPIRITS,Blended Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Grant_s-DE.jpg,No,133,,,10002502,No,No,,,,,,,,True,2024-08-06 11:08:36,2025-07-21 08:07:25,penang,"DUTY FREE, Liquor and Tobacco - PEN Level 2 International",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
115,MALACCA 1L,,,"<p>The essence of the Tanqueray brand was laid down over 170 years ago when Charles Tanqueray, descended from three generations of clergymen, chose not to follow the family calling and instead opened a distillery in Bloomsbury, London. Charles' refusal to accept the status quo meant that he spent many years testing the finest botanicals from around the world. Today, Tanqueray gin continues Charles Tanqueray's legacy of excellence.</p>
",,,TANQUERAY,Yes,,WINE & SPIRITS,Gin,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/MALACCA%201L.jpeg,No,148,,,10174524,No,No,,,,,,,,True,2024-08-06 11:08:50,2025-06-26 11:06:43,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
114,Robur Reserve 1L,,,"<p>The Glenrothes Robur Reserve benefits from a greater proportion of Spanish oak first fill sherry cask influence, making it spicy, fruity, sweet and delicious. 40% ABV.</p>
",,,GLENROTHES,Yes,,WINE & SPIRITS,Malt Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Glenrothes-Robur-Reserve-1L.jpg,No,290,,,10002494,No,No,,,,,,,,True,2024-08-06 11:08:23,2025-07-15 16:07:04,"kota kinabalu, penang","DUTY FREE, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
113,PINK GIN 1L,,,"<p>Alexander Gordon founded his world-famous distillery in the Southwark area of London in 1769. His aim was to produce an unsweetened, gloriously-flavored gin worthy of the highest table and the finest occasion. While remaining true to juniper, the keynote ingredient that gave gin its name, Gordon believed that success lay in the perfect combination of pure distilled grain spirit and rich botanicals. Happily, the exacting standards which Alexander Gordon set are maintained to this day. Gordon's Gin is triple distilled to guarantee the purity of the gin, and the exact blend of their botanicals remains a closely guarded secret.</p>
",,,GORDON'S,Yes,,WINE & SPIRITS,,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/PINK%20GIN%201L_0.jpeg,No,115,,,10174523,No,No,,,,,,,,True,2024-08-06 11:08:15,2025-07-19 21:07:08,"klia1, klia2, kota kinabalu, penang","SPIRITS AND CONFECTIONERIES, DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
111,GLENLIVET 12Y 1L,,,"<p>The delicate and complex character of the 12 Year Old derives from the height and width of stills at The Glenlivet Distillery.</p>
",,,GLENLIVET,Yes,,WINE & SPIRITS,Malt Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/GLENLIVET-12Y-1L.jpg,No,392,,,10002483,No,No,,,,,,,,True,2024-08-06 11:08:41,2025-07-20 13:07:54,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
110,GIN 46% 1L,,,"<p>The Botanist Gin is a progressive exploration of the botanical heritage of the Isle of Islay. 22 hand-foraged local botanicals delicately augment nine berries, barks, seeds and peels during an achingly slow distillation. This first and only Islay Dry Gin is a rare expression of the heart and soul of our remote Scottish island home.</p>
",,,THE BOTANIST,Yes,,WINE & SPIRITS,Gin,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/GIN%2046%25%201L.jpeg,No,275,,,10137058,No,No,,,,,,,,True,2024-08-06 11:08:45,2025-07-15 18:07:58,"penang, kota kinabalu","Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
109,Rare Cask 1L,,,"<p>Individually selected casks for an exclusive taste each unique batch of this exclusive expression of The Glenlivet, is created with individually selected casks, chosen from the collection of rare and aged whiskies maturing at The Glenlivet Distillery. Every single cask must be nosed prior to final selection, to ensure that only the best casks are used. The Glenlivet Master Distiller’s Reserve Small Batch is an exclusive expression, bottled and released in small batches. A perfectly balanced malt, with subtle notes of vanilla and liquorice, all personally selected for a more discerning palate.</p>
",,,GLENLIVET,Yes,,WINE & SPIRITS,Malt Whisky,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/THE-GLENLIVET-SMALL-BATCH-1L.jpg,No,643,,,10136652,No,No,,,,,,,,True,2024-08-06 11:08:31,2025-06-23 17:06:07,"klia1, klia2, kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Liquor &amp; Cigarettes, Liquor &amp; Cigarettes, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
108,VSOP Triple Oak Gpk Gtr 1L,,,"<p>Courvoisier V.S.O.P. Cognac is a skillfully crafted blend of several crus with a perfect balance between floral and fruity Fins Bois and harmonious Grande and Petite Champagnes, each at the peak of their aromatic potential. Courvoisier® VSOP extends a delicate bouquet and excellent marriage of oak and exotic flavors. The aroma is subtle along with refined under-notes of peach, toasted almond and jasmine.</p>
",,,COURVOISIER,Yes,,WINE & SPIRITS,Brandy Cognac,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Courvoisier-VSOP-Triple-Oak.jpg,No,428,,,10150325,No,No,,,,,,,,True,2024-08-06 11:08:00,2025-07-20 13:07:29,"klia1, klia2, kota kinabalu","Duty Free Emporium 1, DUTY FREE Emporium, INTERNATIONAL ARRIVAL, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
107,1L,,,"<p>Cointreau: a masterpiece crafted through the unique distillation of all-natural sweet and bitter orange peels, resulting in a crystal clear liqueur that strikes the perfect balance between sweetness and freshness. For more than 30 years, the finest orange peels are carefully selected by our Master Distiller, Bernadette Langlais, to create the definitive orange liqueur.</p>
",,,COINTREAU,Yes,,WINE & SPIRITS,Liqueur,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/COINTREAU-1L.jpg,No,205,,,10002403,No,No,,,,,,,,False,2024-08-06 11:08:30,2025-01-21 16:01:53,"klia1, kota kinabalu, kuching, penang","Duty Free, Duty Free, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
106,LONDON GIN 1L,,,"<p>Fortune favours the brave. Back in the 1830´s Charles Tanqueray wasn't afraid to mix his bold ideas. His ingenious pursuit for perfection paid off, creating Tanqueray London Dry, a perfectly balanced gin and one of the most awarded gins in the world.The bartender´s choice for the perfect GT. Best enjoyed with tonic and a wedge of lime.</p>
",,,TANQUERAY,Yes,,WINE & SPIRITS,Gin,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/LONDON%20GIN%201L.jpeg,No,130,,,10002853,No,No,,,,,,,,True,2024-08-06 11:08:08,2025-07-15 18:07:30,"kota kinabalu, penang","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
105,Special Reserve Port 1L,,,"<p>Cockburn’s Special Reserve is a very fine wine selected for its richness and concentration, from the finest vineyards in the Upper Douro and matured in oak casks for five years. This longer<br />
wood ageing gives its fruity and full-bodied palate a distinctive dry finish, making Cockburn’s Special Reserve the benchmark for all Reserve Ports.</p>
",,,,Yes,,WINE & SPIRITS,Wines Champagne,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/Cockburns-Special-Reserve-Port.jpg,No,224,,,10002402,No,No,,,,,,,,True,2024-08-06 11:08:24,2025-07-15 12:07:44,"penang, kota kinabalu","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
104,10 1L,,,"<p>Passion and attention to detail in perfect measure, is a recipe for exquisite results. Tanqueray Nº TEN, named after the stills of its origin, is small batch gin crafted using fresh citrus fruits. An exquisite citrus burst in every sip, best enjoyed with premium tonic water and a slice of pink grapefruit</p>
",,,TANQUERAY,Yes,,WINE & SPIRITS,Gin,https://drmapssdev.blob.core.windows.net/eraman-cms-nprod/2024-08/10%201L.jpeg,No,231,,,10002852,No,No,,,,,,,,True,2024-08-06 11:08:50,2025-07-15 18:07:45,"penang, kota kinabalu","DUTY FREE, Liquor and Tobacco - PEN Level 2 International, Duty Free Emporium, Duty Free Emporium",<p><em>*All prices and availability are subject to change without notice.</em></p><p><em>*All prices are quoted in local currency. Conversion to foreign currencies is based on the exchange rates prevailing at the time of publication.</em></p><p><em>*The Company is not responsible for any price differences between this website and stores promoting or selling the same products.</em></p>,,
